i_config,cohort,month,mouse,n_pixels,n_subregions,n_parent_regions,fps,dtData,dtFactor,dtRNN,alpha_dt_tau,lissage_sigma_frames,lissage_sigma_sec,lissage_fwhm_sec,tauRNN,g,P0,tauWN,ampInWN,nRunTrain,nRunFree,use_global_regression,compute_curbd,fraction_clip_pos,fraction_clip_neg,pVar_max,pVar_finale,chi2_min,chi2_final,pVar_max_train,pVar_train_end,pVar_free_mean,pVar_free_std,pVar_free_min,pVar_free_final,chi2_min_train,chi2_train_end,chi2_free_mean,chi2_free_std,chi2_free_min,chi2_free_final,duration_sec,runtime_sec,status,error,save_path,lissage_sigma,atlas_clean_size,atlas_clean_min_fraction
166,7,6,396,75,471,6,12.0,0.08333333333333333,2,0.041666666666666664,0.12626262626262624,4,0.3333333333333333,0.7849999999999999,0.33,0.8,1.0,0.1,0.01,200,5,False,False,3.686010851615947e-07,0.0,0.5743735145575257,0.5743735145575257,12.37041220550337,12.37041220550337,0.5734193524520512,0.5734193524520512,0.5743735145575257,0.0,0.5743735145575257,0.5743735145575257,12.39605682623951,12.39605682623951,12.37041220550337,0.0,12.37041220550337,12.37041220550337,480.0,1706.310250043869,done,,results/narval_screening_preprocessing_m6/1506925/config166_C7_M6_mouse396_n_pixels75_lissage_sigma4_tauRNN0.33_dtFactor2_g0.8_ampInWN0.01_P01_nRunTrain200_use_global_regressionFalse.pkl,4,5,0.25
167,7,6,396,75,471,6,12.0,0.08333333333333333,2,0.041666666666666664,0.12626262626262624,4,0.3333333333333333,0.7849999999999999,0.33,0.8,1.0,0.1,0.01,200,5,True,False,3.686010851615947e-07,0.0,0.5677935032598183,0.5677935032598183,5.31040806606972,5.31040806606972,0.5669947181321937,0.5669947181321937,0.5677935032598183,0.0,0.5677935032598183,0.5677935032598183,5.3195555094094376,5.3195555094094376,5.31040806606972,0.0,5.31040806606972,5.31040806606972,480.0,5786.8931086063385,done,,results/narval_screening_preprocessing_m6/1506925/config167_C7_M6_mouse396_n_pixels75_lissage_sigma4_tauRNN0.33_dtFactor2_g0.8_ampInWN0.01_P01_nRunTrain200_use_global_regressionTrue.pkl,4,5,0.25
168,7,6,396,100,355,6,12.0,0.08333333333333333,2,0.041666666666666664,0.12626262626262624,2,0.16666666666666666,0.39249999999999996,0.33,0.8,1.0,0.1,0.01,200,5,False,False,4.890453834115806e-07,0.0,0.356901835429011,0.356901835429011,16.726584569638067,16.726584569638067,0.35634067520115065,0.35634067520115065,0.356901835429011,0.0,0.356901835429011,0.356901835429011,16.74094690322319,16.74094690322319,16.726584569638067,0.0,16.726584569638067,16.726584569638067,480.0,963.3896307945251,done,,results/narval_screening_preprocessing_m6/1506925/config168_C7_M6_mouse396_n_pixels100_lissage_sigma2_tauRNN0.33_dtFactor2_g0.8_ampInWN0.01_P01_nRunTrain200_use_global_regressionFalse.pkl,2,5,0.25
169,7,6,396,100,355,6,12.0,0.08333333333333333,2,0.041666666666666664,0.12626262626262624,2,0.16666666666666666,0.39249999999999996,0.33,0.8,1.0,0.1,0.01,200,5,True,False,4.890453834115806e-07,0.0,0.3455738540608312,0.3455738540608312,5.1435698769767155,5.1435698769767155,0.34500818324340365,0.34500818324340365,0.3455738540608312,0.0,0.3455738540608312,0.3455738540608312,5.147659164556017,5.147659164556017,5.1435698769767155,0.0,5.1435698769767155,5.1435698769767155,480.0,979.568451166153,done,,results/narval_screening_preprocessing_m6/1506925/config169_C7_M6_mouse396_n_pixels100_lissage_sigma2_tauRNN0.33_dtFactor2_g0.8_ampInWN0.01_P01_nRunTrain200_use_global_regressionTrue.pkl,2,5,0.25
170,7,6,396,100,355,6,12.0,0.08333333333333333,2,0.041666666666666664,0.12626262626262624,4,0.3333333333333333,0.7849999999999999,0.33,0.8,1.0,0.1,0.01,200,5,False,False,4.890453834115806e-07,0.0,0.4391134043264209,0.4391134043264209,17.21278239626026,17.21278239626026,0.43829486046911825,0.43829486046911825,0.43911340432642093,5.551115123125783e-17,0.4391134043264209,0.4391134043264209,17.23600975579564,17.23600975579564,17.21278239626026,0.0,17.21278239626026,17.21278239626026,480.0,993.0921425819397,done,,results/narval_screening_preprocessing_m6/1506925/config170_C7_M6_mouse396_n_pixels100_lissage_sigma4_tauRNN0.33_dtFactor2_g0.8_ampInWN0.01_P01_nRunTrain200_use_global_regressionFalse.pkl,4,5,0.25
171,7,6,396,100,355,6,12.0,0.08333333333333333,2,0.041666666666666664,0.12626262626262624,4,0.3333333333333333,0.7849999999999999,0.33,0.8,1.0,0.1,0.01,200,5,True,False,4.890453834115806e-07,0.0,0.47198027169485457,0.47198027169485457,6.557096429444191,6.557096429444191,0.4713294711748057,0.4713285275608443,0.47198027169485457,0.0,0.47198027169485457,0.47198027169485457,6.563899797043598,6.564045956916907,6.557096429444191,0.0,6.557096429444191,6.557096429444191,480.0,1008.3799185752869,done,,results/narval_screening_preprocessing_m6/1506925/config171_C7_M6_mouse396_n_pixels100_lissage_sigma4_tauRNN0.33_dtFactor2_g0.8_ampInWN0.01_P01_nRunTrain200_use_global_regressionTrue.pkl,4,5,0.25
172,7,6,396,150,237,6,12.0,0.08333333333333333,2,0.041666666666666664,0.12626262626262624,2,0.16666666666666666,0.39249999999999996,0.33,0.8,1.0,0.1,0.01,200,5,False,False,7.325363338021566e-07,0.0,0.22828279660258588,0.22828279660258588,24.239527466715572,24.239527466715572,0.22718326955386625,0.22718326955386625,0.22828279660258585,2.7755575615628914e-17,0.22828279660258588,0.22828279660258588,24.27338955993161,24.27338955993161,24.239527466715572,0.0,24.239527466715572,24.239527466715572,480.0,461.71041774749756,done,,results/narval_screening_preprocessing_m6/1506925/config172_C7_M6_mouse396_n_pixels150_lissage_sigma2_tauRNN0.33_dtFactor2_g0.8_ampInWN0.01_P01_nRunTrain200_use_global_regressionFalse.pkl,2,5,0.25
173,7,6,396,150,237,6,12.0,0.08333333333333333,2,0.041666666666666664,0.12626262626262624,2,0.16666666666666666,0.39249999999999996,0.33,0.8,1.0,0.1,0.01,200,5,True,False,1.4650726676043131e-06,0.0,0.2300380755122582,0.2300380755122582,8.007996761388545,8.007996761388545,0.22966010869625442,0.22966010869625442,0.2300380755122582,0.0,0.2300380755122582,0.2300380755122582,8.011474985357903,8.011474985357903,8.007996761388545,0.0,8.007996761388545,8.007996761388545,480.0,469.317214012146,done,,results/narval_screening_preprocessing_m6/1506925/config173_C7_M6_mouse396_n_pixels150_lissage_sigma2_tauRNN0.33_dtFactor2_g0.8_ampInWN0.01_P01_nRunTrain200_use_global_regressionTrue.pkl,2,5,0.25
174,7,6,396,150,237,6,12.0,0.08333333333333333,2,0.041666666666666664,0.12626262626262624,4,0.3333333333333333,0.7849999999999999,0.33,0.8,1.0,0.1,0.01,200,5,False,False,7.325363338021566e-07,0.0,0.35162952061388186,0.35162952061388186,20.312586382360347,20.312586382360347,0.3510436076881073,0.3510436076881073,0.35162952061388186,0.0,0.35162952061388186,0.35162952061388186,20.3301722106787,20.3301722106787,20.312586382360347,0.0,20.312586382360347,20.312586382360347,480.0,458.81085562705994,done,,results/narval_screening_preprocessing_m6/1506925/config174_C7_M6_mouse396_n_pixels150_lissage_sigma4_tauRNN0.33_dtFactor2_g0.8_ampInWN0.01_P01_nRunTrain200_use_global_regressionFalse.pkl,4,5,0.25
175,7,6,396,150,237,6,12.0,0.08333333333333333,2,0.041666666666666664,0.12626262626262624,4,0.3333333333333333,0.7849999999999999,0.33,0.8,1.0,0.1,0.01,200,5,True,False,7.325363338021566e-07,0.0,0.3244244411223204,0.3244244411223204,11.204625092691984,11.204625092691984,0.323772983612153,0.323772983612153,0.3244244411223204,0.0,0.3244244411223204,0.3244244411223204,11.214494311194867,11.214494311194867,11.204625092691984,0.0,11.204625092691984,11.204625092691984,480.0,458.0691511631012,done,,results/narval_screening_preprocessing_m6/1506925/config175_C7_M6_mouse396_n_pixels150_lissage_sigma4_tauRNN0.33_dtFactor2_g0.8_ampInWN0.01_P01_nRunTrain200_use_global_regressionTrue.pkl,4,5,0.25
176,7,6,396,200,179,6,12.0,0.08333333333333333,2,0.041666666666666664,0.12626262626262624,2,0.16666666666666666,0.39249999999999996,0.33,0.8,1.0,0.1,0.01,200,5,False,False,9.698944754810677e-07,0.0,0.1670980934747872,0.15596759421218342,27.66784060089422,28.03009997274417,0.1670980934747872,0.15553040147368014,0.15596759421218342,0.0,0.15596759421218342,0.15596759421218342,27.66784060089422,28.04436079579446,28.03009997274417,0.0,28.03009997274417,28.03009997274417,480.0,300.1825211048126,done,,results/narval_screening_preprocessing_m6/1506925/config176_C7_M6_mouse396_n_pixels200_lissage_sigma2_tauRNN0.33_dtFactor2_g0.8_ampInWN0.01_P01_nRunTrain200_use_global_regressionFalse.pkl,2,5,0.25
177,7,6,396,200,179,6,12.0,0.08333333333333333,2,0.041666666666666664,0.12626262626262624,2,0.16666666666666666,0.39249999999999996,0.33,0.8,1.0,0.1,0.01,200,5,True,False,9.698944754810677e-07,0.0,0.18148773471418478,0.18148773471418478,7.774203007397327,7.774203007397327,0.18120487519198458,0.18120487519198458,0.18148773471418478,0.0,0.18148773471418478,0.18148773471418478,7.776564564341782,7.776564564341782,7.774203007397327,0.0,7.774203007397327,7.774203007397327,480.0,302.2146987915039,done,,results/narval_screening_preprocessing_m6/1506925/config177_C7_M6_mouse396_n_pixels200_lissage_sigma2_tauRNN0.33_dtFactor2_g0.8_ampInWN0.01_P01_nRunTrain200_use_global_regressionTrue.pkl,2,5,0.25
178,7,6,396,200,179,6,12.0,0.08333333333333333,2,0.041666666666666664,0.12626262626262624,4,0.3333333333333333,0.7849999999999999,0.33,0.8,1.0,0.1,0.01,200,5,False,False,9.698944754810677e-07,0.0,0.1601298648904892,0.1601298648904892,33.270951200087424,33.270951200087424,0.1581497940462241,0.1581497940462241,0.1601298648904892,0.0,0.1601298648904892,0.1601298648904892,33.34927101030299,33.34927101030299,33.270951200087424,0.0,33.270951200087424,33.270951200087424,480.0,291.66995763778687,done,,results/narval_screening_preprocessing_m6/1506925/config178_C7_M6_mouse396_n_pixels200_lissage_sigma4_tauRNN0.33_dtFactor2_g0.8_ampInWN0.01_P01_nRunTrain200_use_global_regressionFalse.pkl,4,5,0.25
179,7,6,396,200,179,6,12.0,0.08333333333333333,2,0.041666666666666664,0.12626262626262624,4,0.3333333333333333,0.7849999999999999,0.33,0.8,1.0,0.1,0.01,200,5,True,False,9.698944754810677e-07,0.0,0.27189007392411146,0.27189007392411146,10.935622508486757,10.935622508486757,0.2713086590684547,0.27107820218778433,0.27189007392411146,0.0,0.27189007392411146,0.27189007392411146,10.941571094478661,10.947033171892446,10.935622508486757,0.0,10.935622508486757,10.935622508486757,480.0,299.02174639701843,done,,results/narval_screening_preprocessing_m6/1506925/config179_C7_M6_mouse396_n_pixels200_lissage_sigma4_tauRNN0.33_dtFactor2_g0.8_ampInWN0.01_P01_nRunTrain200_use_global_regressionTrue.pkl,4,5,0.25
180,7,6,397,50,762,6,12.0,0.08333333333333333,2,0.041666666666666664,0.12626262626262624,2,0.16666666666666666,0.39249999999999996,0.33,0.8,1.0,0.1,0.01,200,5,False,False,2.2783610382035578e-07,0.0,0.533969355322146,0.533969355322146,10.001448916192198,10.001448916192198,0.5330472292743484,0.5330472292743484,0.533969355322146,0.0,0.533969355322146,0.533969355322146,10.018995833426715,10.018995833426715,10.001448916192198,0.0,10.001448916192198,10.001448916192198,480.0,7078.589201211929,done,,results/narval_screening_preprocessing_m6/1506925/config180_C7_M6_mouse397_n_pixels50_lissage_sigma2_tauRNN0.33_dtFactor2_g0.8_ampInWN0.01_P01_nRunTrain200_use_global_regressionFalse.pkl,2,5,0.25
181,7,6,397,50,762,6,12.0,0.08333333333333333,2,0.041666666666666664,0.12626262626262624,2,0.16666666666666666,0.39249999999999996,0.33,0.8,1.0,0.1,0.01,200,5,True,False,2.2783610382035578e-07,0.0,0.5431750839717173,0.5431750839717173,4.7066090701028624,4.7066090701028624,0.5422649769085767,0.5422649769085767,0.5431750839717173,0.0,0.5431750839717173,0.5431750839717173,4.714792241377132,4.714792241377132,4.7066090701028624,0.0,4.7066090701028624,4.7066090701028624,480.0,7712.479424715042,done,,results/narval_screening_preprocessing_m6/1506925/config181_C7_M6_mouse397_n_pixels50_lissage_sigma2_tauRNN0.33_dtFactor2_g0.8_ampInWN0.01_P01_nRunTrain200_use_global_regressionTrue.pkl,2,5,0.25
182,7,6,397,50,762,6,12.0,0.08333333333333333,2,0.041666666666666664,0.12626262626262624,4,0.3333333333333333,0.7849999999999999,0.33,0.8,1.0,0.1,0.01,200,5,False,False,4.5567220764071157e-07,0.0,0.7076955554324659,0.7076955554324659,5.23714015017756,5.23714015017756,0.7068260162913155,0.7068260162913155,0.7076955554324659,0.0,0.7076955554324659,0.7076955554324659,5.252700129359974,5.252700129359974,5.23714015017756,0.0,5.23714015017756,5.23714015017756,480.0,8200.450645208359,done,,results/narval_screening_preprocessing_m6/1506925/config182_C7_M6_mouse397_n_pixels50_lissage_sigma4_tauRNN0.33_dtFactor2_g0.8_ampInWN0.01_P01_nRunTrain200_use_global_regressionFalse.pkl,4,5,0.25
183,7,6,397,50,762,6,12.0,0.08333333333333333,2,0.041666666666666664,0.12626262626262624,4,0.3333333333333333,0.7849999999999999,0.33,0.8,1.0,0.1,0.01,200,5,True,False,2.2783610382035578e-07,0.0,0.7507974152939948,0.7507974152939948,2.869053986797466,2.869053986797466,0.7501683762708605,0.7501683762708605,0.7507974152939948,0.0,0.7507974152939948,0.7507974152939948,2.8757465352427447,2.8757465352427447,2.869053986797466,0.0,2.869053986797466,2.869053986797466,480.0,6711.872916460037,done,,results/narval_screening_preprocessing_m6/1506925/config183_C7_M6_mouse397_n_pixels50_lissage_sigma4_tauRNN0.33_dtFactor2_g0.8_ampInWN0.01_P01_nRunTrain200_use_global_regressionTrue.pkl,4,5,0.25
184,7,6,397,75,509,6,12.0,0.08333333333333333,2,0.041666666666666664,0.12626262626262624,2,0.16666666666666666,0.39249999999999996,0.33,0.8,1.0,0.1,0.01,200,5,False,False,6.821654660554464e-07,0.0,0.3768012249308922,0.3768012249308922,20.279135529233255,20.279135529233255,0.3757289785120509,0.3757289785120509,0.3768012249308922,0.0,0.3768012249308922,0.3768012249308922,20.31169017921092,20.31169017921092,20.279135529233255,0.0,20.279135529233255,20.279135529233255,480.0,2036.158699274063,done,,results/narval_screening_preprocessing_m6/1506925/config184_C7_M6_mouse397_n_pixels75_lissage_sigma2_tauRNN0.33_dtFactor2_g0.8_ampInWN0.01_P01_nRunTrain200_use_global_regressionFalse.pkl,2,5,0.25
185,7,6,397,75,509,6,12.0,0.08333333333333333,2,0.041666666666666664,0.12626262626262624,2,0.16666666666666666,0.39249999999999996,0.33,0.8,1.0,0.1,0.01,200,5,True,False,3.410827330277232e-07,0.0,0.4189267121778417,0.4158107040131013,9.92346975681941,9.99746757301952,0.4189267121778417,0.4150974633708817,0.4158107040131013,0.0,0.4158107040131013,0.4158107040131013,9.92346975681941,10.00757779779774,9.99746757301952,0.0,9.99746757301952,9.99746757301952,480.0,2049.170291662216,done,,results/narval_screening_preprocessing_m6/1506925/config185_C7_M6_mouse397_n_pixels75_lissage_sigma2_tauRNN0.33_dtFactor2_g0.8_ampInWN0.01_P01_nRunTrain200_use_global_regressionTrue.pkl,2,5,0.25
186,7,6,397,75,509,6,12.0,0.08333333333333333,2,0.041666666666666664,0.12626262626262624,4,0.3333333333333333,0.7849999999999999,0.33,0.8,1.0,0.1,0.01,200,5,False,False,3.410827330277232e-07,0.0,0.5376575491423189,0.5376575491423189,12.043508036394012,12.043508036394012,0.5371292821555664,0.5365961295674575,0.5376575491423189,0.0,0.5376575491423189,0.5376575491423189,12.055168417282651,12.069382138275301,12.043508036394012,0.0,12.043508036394012,12.043508036394012,480.0,1876.416259765625,done,,results/narval_screening_preprocessing_m6/1506925/config186_C7_M6_mouse397_n_pixels75_lissage_sigma4_tauRNN0.33_dtFactor2_g0.8_ampInWN0.01_P01_nRunTrain200_use_global_regressionFalse.pkl,4,5,0.25
187,7,6,397,75,509,6,12.0,0.08333333333333333,2,0.041666666666666664,0.12626262626262624,4,0.3333333333333333,0.7849999999999999,0.33,0.8,1.0,0.1,0.01,200,5,True,False,3.410827330277232e-07,0.0,0.6050831375412423,0.6050831375412423,8.615767941372292,8.615767941372292,0.6041400894817139,0.6040898108445786,0.6050831375412423,0.0,0.6050831375412423,0.6050831375412423,8.635849215168264,8.636096687057943,8.615767941372292,0.0,8.615767941372292,8.615767941372292,480.0,1880.3835470676422,done,,results/narval_screening_preprocessing_m6/1506925/config187_C7_M6_mouse397_n_pixels75_lissage_sigma4_tauRNN0.33_dtFactor2_g0.8_ampInWN0.01_P01_nRunTrain200_use_global_regressionTrue.pkl,4,5,0.25
188,7,6,397,100,382,6,12.0,0.08333333333333333,2,0.041666666666666664,0.12626262626262624,2,0.16666666666666666,0.39249999999999996,0.33,0.8,1.0,0.1,0.01,200,5,False,False,9.089586969168121e-07,0.0,0.3059214733105333,0.30584713591643087,22.711784200214993,22.723079008223436,0.3059214733105333,0.304912634413699,0.30584713591643087,0.0,0.30584713591643087,0.30584713591643087,22.711784200214993,22.752280980001803,22.723079008223436,0.0,22.723079008223436,22.723079008223436,480.0,3450.2508687973022,done,,results/narval_screening_preprocessing_m6/1506925/config188_C7_M6_mouse397_n_pixels100_lissage_sigma2_tauRNN0.33_dtFactor2_g0.8_ampInWN0.01_P01_nRunTrain200_use_global_regressionFalse.pkl,2,5,0.25
189,7,6,397,100,382,6,12.0,0.08333333333333333,2,0.041666666666666664,0.12626262626262624,2,0.16666666666666666,0.39249999999999996,0.33,0.8,1.0,0.1,0.01,200,5,True,False,4.5447934845840607e-07,0.0,0.34731508331435923,0.34731508331435923,12.318464030137498,12.318464030137498,0.3466364531875499,0.3466364531875499,0.34731508331435923,0.0,0.34731508331435923,0.34731508331435923,12.32900748377354,12.32900748377354,12.318464030137498,0.0,12.318464030137498,12.318464030137498,480.0,1101.2097272872925,done,,results/narval_screening_preprocessing_m6/1506925/config189_C7_M6_mouse397_n_pixels100_lissage_sigma2_tauRNN0.33_dtFactor2_g0.8_ampInWN0.01_P01_nRunTrain200_use_global_regressionTrue.pkl,2,5,0.25
190,7,6,397,100,382,6,12.0,0.08333333333333333,2,0.041666666666666664,0.12626262626262624,4,0.3333333333333333,0.7849999999999999,0.33,0.8,1.0,0.1,0.01,200,5,False,False,4.5447934845840607e-07,0.0,0.46718376918970794,0.46718376918970794,14.108883752064278,14.108883752064278,0.46634980335978005,0.46634980335978005,0.46718376918970794,0.0,0.46718376918970794,0.46718376918970794,14.129020794903388,14.129020794903388,14.108883752064278,0.0,14.108883752064278,14.108883752064278,480.0,1137.4917469024658,done,,results/narval_screening_preprocessing_m6/1506925/config190_C7_M6_mouse397_n_pixels100_lissage_sigma4_tauRNN0.33_dtFactor2_g0.8_ampInWN0.01_P01_nRunTrain200_use_global_regressionFalse.pkl,4,5,0.25
191,7,6,397,100,382,6,12.0,0.08333333333333333,2,0.041666666666666664,0.12626262626262624,4,0.3333333333333333,0.7849999999999999,0.33,0.8,1.0,0.1,0.01,200,5,True,False,4.5447934845840607e-07,0.0,0.49833450237315435,0.49833450237315435,10.607939134220953,10.607939134220953,0.4972911508697273,0.4972911508697273,0.49833450237315435,0.0,0.49833450237315435,0.49833450237315435,10.62857561787514,10.62857561787514,10.607939134220953,0.0,10.607939134220953,10.607939134220953,480.0,1216.774504184723,done,,results/narval_screening_preprocessing_m6/1506925/config191_C7_M6_mouse397_n_pixels100_lissage_sigma4_tauRNN0.33_dtFactor2_g0.8_ampInWN0.01_P01_nRunTrain200_use_global_regressionTrue.pkl,4,5,0.25
192,7,6,397,150,256,6,12.0,0.08333333333333333,2,0.041666666666666664,0.12626262626262624,2,0.16666666666666666,0.39249999999999996,0.33,0.8,1.0,0.1,0.01,200,5,False,False,6.781684027777778e-07,0.0,0.23440162580674162,0.23189815725320384,25.778711153030642,25.891931569576276,0.23440162580674162,0.23061521076605196,0.23189815725320387,2.7755575615628914e-17,0.23189815725320384,0.23189815725320384,25.778711153030642,25.934221724440704,25.891931569576276,0.0,25.891931569576276,25.891931569576276,480.0,1269.8634119033813,done,,results/narval_screening_preprocessing_m6/1506925/config192_C7_M6_mouse397_n_pixels150_lissage_sigma2_tauRNN0.33_dtFactor2_g0.8_ampInWN0.01_P01_nRunTrain200_use_global_regressionFalse.pkl,2,5,0.25
193,7,6,397,150,256,6,12.0,0.08333333333333333,2,0.041666666666666664,0.12626262626262624,2,0.16666666666666666,0.39249999999999996,0.33,0.8,1.0,0.1,0.01,200,5,True,False,6.781684027777778e-07,0.0,0.25939791573454574,0.25939791573454574,15.26395873002679,15.26395873002679,0.2589354235619713,0.2589354235619713,0.25939791573454574,0.0,0.25939791573454574,0.25939791573454574,15.26562086600619,15.272081040642622,15.26395873002679,0.0,15.26395873002679,15.26395873002679,480.0,1270.1181485652924,done,,results/narval_screening_preprocessing_m6/1506925/config193_C7_M6_mouse397_n_pixels150_lissage_sigma2_tauRNN0.33_dtFactor2_g0.8_ampInWN0.01_P01_nRunTrain200_use_global_regressionTrue.pkl,2,5,0.25
194,7,6,397,150,256,6,12.0,0.08333333333333333,2,0.041666666666666664,0.12626262626262624,4,0.3333333333333333,0.7849999999999999,0.33,0.8,1.0,0.1,0.01,200,5,False,False,6.781684027777778e-07,0.0,0.2898536940576699,0.2633713589932276,20.727660908968826,21.594702065131223,0.2898536940576699,0.26344508682505907,0.2633713589932276,0.0,0.2633713589932276,0.2633713589932276,20.727660908968826,21.5901725421522,21.594702065131223,0.0,21.594702065131223,21.594702065131223,480.0,1274.1290464401245,done,,results/narval_screening_preprocessing_m6/1506925/config194_C7_M6_mouse397_n_pixels150_lissage_sigma4_tauRNN0.33_dtFactor2_g0.8_ampInWN0.01_P01_nRunTrain200_use_global_regressionFalse.pkl,4,5,0.25
